,CPU 제조사,그래픽 제조사,메모리 용량,저장장치1 크기,저장장치2 크기,운영체제,CPU Score,GPU Score,용도,최저가,메모리 타입_DDR3L,메모리 타입_DDR4,메모리 타입_DDR5,메모리 타입_GDDR6,메모리 타입_LPDDR4,메모리 타입_LPDDR5,저장장치1_M.2,저장장치1_SSD,저장장치1_eMMC,저장장치1_mSATA,저장장치2_M.2,저장장치2_SSD,저장장치2_eMMC,저장장치2_mSATA
2293,1,1,128,512.0,0.0,0,19804,20406,1,2420000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
2725,1,0,16,512.0,0.0,0,12950,1279,0,958450,0,1,0,0,0,0,1,0,0,0,1,0,0,0
4788,1,0,16,256.0,0.0,1,3453,368,0,873990,0,1,0,0,0,0,1,0,0,0,1,0,0,0
2378,1,0,32,512.0,0.0,0,36085,2496,0,1728880,0,0,1,0,0,0,1,0,0,0,1,0,0,0
5711,1,0,64,2000.0,0.0,0,6235,1521,0,1259990,0,1,0,0,0,0,1,0,0,0,1,0,0,0
202,1,0,8,1000.0,0.0,0,19524,1644,0,880000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
271,1,1,16,256.0,0.0,1,17078,2522,0,1219190,0,1,0,0,0,0,1,0,0,0,1,0,0,0
2837,1,0,32,512.0,0.0,0,4286,727,0,680000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
3351,0,1,16,256.0,0.0,0,24568,12770,1,1155700,0,1,0,0,0,0,1,0,0,0,1,0,0,0
763,1,0,8,128.0,0.0,1,2367,1521,0,471070,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1516,1,0,8,64.0,240.0,1,2436,326,0,382000,0,1,0,0,0,0,0,0,1,0,0,1,0,0
5587,1,0,4,128.0,0.0,0,8776,1279,0,485000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
6131,1,1,8,1000.0,0.0,1,19804,7820,1,1645210,0,1,0,0,0,0,0,1,0,0,0,1,0,0
4264,1,0,8,256.0,0.0,0,12840,1644,0,698800,0,1,0,0,0,0,1,0,0,0,1,0,0,0
2711,1,1,32,1000.0,0.0,0,31455,23611,1,1852190,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1682,1,0,32,4000.0,0.0,0,6649,1279,0,1392700,0,1,0,0,0,0,0,1,0,0,0,1,0,0
4463,1,1,16,512.0,0.0,0,22978,22296,1,2098000,0,1,0,0,0,0,0,1,0,0,0,1,0,0
2722,1,0,16,256.0,0.0,0,12950,1279,0,827140,0,1,0,0,0,0,1,0,0,0,1,0,0,0
4402,1,0,8,256.0,0.0,0,17078,1644,0,579000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
2045,1,1,8,256.0,0.0,0,13355,16570,1,1750000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
2555,1,0,32,2000.0,0.0,0,10488,0,0,1610990,0,1,0,0,0,0,1,0,0,0,1,0,0,0
6324,1,0,4,512.0,0.0,0,1695,326,0,263000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
3533,1,0,8,64.0,256.0,1,2146,0,0,429990,1,0,0,0,0,0,0,0,1,0,1,0,0,0
3050,1,1,16,512.0,0.0,1,31337,17071,1,1890420,0,0,1,0,0,0,1,0,0,0,1,0,0,0
5715,1,0,8,256.0,0.0,0,6235,1521,0,716990,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1554,0,1,16,500.0,0.0,0,28127,17071,1,1851560,0,1,0,0,0,0,1,0,0,0,1,0,0,0
3995,1,0,32,2000.0,0.0,0,10044,0,0,1211720,0,1,0,0,0,0,1,0,0,0,1,0,0,0
3046,1,0,8,512.0,0.0,1,11389,1521,0,949000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
4478,1,0,16,500.0,0.0,0,26862,0,0,1626810,0,0,1,0,0,0,1,0,0,0,1,0,0,0
6032,1,0,32,2000.0,0.0,0,8776,1279,0,927000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
2528,1,1,32,2000.0,0.0,0,31337,22296,1,2258000,0,0,1,0,0,0,1,0,0,0,1,0,0,0
5470,1,0,16,512.0,0.0,1,8754,1279,0,748720,0,1,0,0,0,0,1,0,0,0,1,0,0,0
2973,1,0,16,512.0,0.0,0,1695,326,0,748190,0,1,0,0,0,0,1,0,0,0,1,0,0,0
4778,0,0,16,1000.0,0.0,0,24568,2775,0,809880,0,1,0,0,0,0,1,0,0,0,1,0,0,0
3895,1,1,128,1000.0,0.0,1,25525,26696,1,5977180,0,1,0,0,0,0,1,0,0,0,1,0,0,0
4014,1,1,32,3000.0,0.0,1,10488,13988,1,3230500,0,1,0,0,0,0,1,0,0,0,1,0,0,0
4482,1,0,32,1000.0,0.0,0,26862,0,0,1802480,0,0,1,0,0,0,1,0,0,0,1,0,0,0
6094,1,0,8,256.0,0.0,1,12309,923,0,1029240,0,1,0,0,0,0,0,1,0,0,0,1,0,0
4882,0,0,32,256.0,0.0,0,10888,2181,0,589990,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1168,1,0,4,256.0,0.0,0,3974,1521,0,959040,0,1,0,0,0,0,1,0,0,0,1,0,0,0
3515,0,0,64,512.0,0.0,0,10888,2181,0,770000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
6398,1,0,8,512.0,0.0,1,2816,727,0,509000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
4828,1,1,8,256.0,0.0,1,12309,7820,1,1654000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
4756,1,1,128,2000.0,0.0,1,36085,22296,1,4031420,0,0,1,0,0,0,1,0,0,0,1,0,0,0
376,0,1,32,1000.0,0.0,0,2897,20406,1,1850000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
991,1,0,64,256.0,0.0,1,11085,0,0,1430000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
4401,1,1,16,512.0,0.0,1,22645,12707,1,1898990,0,1,0,0,0,0,1,0,0,0,1,0,0,0
0,1,1,16,256.0,0.0,0,12370,12770,1,758320,0,1,0,0,0,0,0,1,0,0,0,1,0,0
3927,1,0,8,128.0,0.0,0,4138,727,0,396970,0,1,0,0,0,0,1,0,0,0,1,0,0,0
2941,0,0,8,512.0,0.0,0,6870,0,0,529880,0,1,0,0,0,0,1,0,0,0,1,0,0,0
5605,1,0,4,1000.0,0.0,0,11085,0,0,947990,0,1,0,0,0,0,0,1,0,0,0,1,0,0
2612,0,0,32,1000.0,0.0,0,19836,2580,0,805000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
5676,1,1,16,250.0,0.0,1,14345,11727,1,1349470,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1882,0,0,16,512.0,0.0,0,21959,14491,1,1549000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
5642,1,1,8,256.0,0.0,0,19524,17071,0,1159000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
5335,1,0,16,512.0,0.0,0,8754,1279,0,555000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1785,0,1,16,512.0,0.0,0,21959,22296,1,2619000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
5845,1,0,4,128.0,0.0,0,17078,1644,0,652000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
4433,0,0,64,512.0,0.0,0,15608,1792,0,758990,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1777,1,0,8,500.0,0.0,0,16803,1279,0,969950,0,1,0,0,0,0,0,1,0,0,0,1,0,0
5678,1,1,16,500.0,0.0,1,14345,11727,1,1509610,0,1,0,0,0,0,0,1,0,0,0,1,0,0
4363,1,1,64,1000.0,0.0,1,17576,12770,1,1678990,0,1,0,0,0,0,1,0,0,0,1,0,0,0
5852,1,0,8,256.0,0.0,1,12309,1279,0,1300000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
523,1,0,32,1000.0,0.0,0,22600,1521,0,1557880,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1008,1,1,16,500.0,0.0,0,34498,22296,1,1964470,0,1,0,0,0,0,1,0,0,0,1,0,0,0
935,1,0,4,128.0,0.0,1,2816,727,0,522490,0,1,0,0,0,0,1,0,0,0,1,0,0,0
4017,1,1,64,500.0,0.0,1,10488,13988,1,2912000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1163,0,0,8,250.0,0.0,0,16323,2370,0,430300,0,1,0,0,0,0,0,1,0,0,0,1,0,0
2957,1,0,4,128.0,0.0,0,1141,923,0,455800,1,0,0,0,0,0,0,0,0,1,0,0,0,1
4290,1,1,8,1000.0,0.0,0,17576,22296,1,1748000,0,1,0,0,0,0,0,1,0,0,0,1,0,0
3232,0,0,16,512.0,0.0,0,24568,2775,0,587020,0,1,0,0,0,0,1,0,0,0,1,0,0,0
490,1,0,4,1000.0,0.0,1,4286,727,0,936040,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1269,1,0,8,128.0,0.0,1,2367,1521,0,540500,0,1,0,0,0,0,0,0,1,0,0,0,1,0
2669,0,1,16,2000.0,0.0,0,19836,17071,1,1538720,0,1,0,0,0,0,1,0,0,0,1,0,0,0
131,1,0,16,1000.0,0.0,1,10488,0,0,1320000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
2370,1,0,8,2000.0,0.0,0,36085,2496,0,1628950,0,0,1,0,0,0,1,0,0,0,1,0,0,0
4912,1,0,8,128.0,0.0,0,36085,2496,0,1139950,0,1,0,0,0,0,1,0,0,0,1,0,0,0
5382,1,0,8,256.0,0.0,0,2816,727,0,474000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
3273,1,0,32,1000.0,0.0,0,12309,1279,0,858990,0,1,0,0,0,0,1,0,0,0,1,0,0,0
5940,1,0,8,250.0,0.0,0,20287,1644,0,629000,0,0,1,0,0,0,1,0,0,0,1,0,0,0
3136,1,0,8,128.0,128.0,1,1695,326,0,422930,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1341,1,0,4,128.0,128.0,1,16798,1279,0,928140,0,1,0,0,0,0,0,1,0,0,1,0,0,0
3723,1,0,32,2000.0,0.0,0,8754,1279,0,845300,0,1,0,0,0,0,1,0,0,0,1,0,0,0
6212,0,0,16,256.0,0.0,0,4483,0,0,431000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1613,1,0,16,512.0,0.0,0,5260,1279,0,729630,0,1,0,0,0,0,1,0,0,0,1,0,0,0
4815,1,1,16,512.0,0.0,1,16798,13988,1,2130000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
204,1,0,8,128.0,0.0,0,6235,1521,0,641530,0,1,0,0,0,0,1,0,0,0,1,0,0,0
6262,1,1,32,512.0,1000.0,1,19172,25205,1,2182540,0,1,0,0,0,0,1,0,0,0,1,0,0,0
6263,1,1,16,512.0,0.0,1,16798,17071,1,2348000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
3863,1,0,16,500.0,0.0,0,2367,1521,0,466440,0,1,0,0,0,0,1,0,0,0,1,0,0,0
5304,1,0,8,1000.0,0.0,1,11389,1521,0,1128990,0,1,0,0,0,0,1,0,0,0,1,0,0,0
2584,1,0,16,256.0,0.0,0,17025,0,0,1427510,0,1,0,0,0,0,1,0,0,0,1,0,0,0
5976,1,0,8,512.0,0.0,1,16798,1279,0,1400000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1770,1,0,32,4000.0,0.0,0,5565,1279,0,1380350,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1857,1,0,4,120.0,0.0,0,2451,727,0,313500,0,1,0,0,0,0,0,1,0,0,0,1,0,0
285,1,0,16,256.0,0.0,1,17025,0,0,1433030,0,0,1,0,0,0,1,0,0,0,1,0,0,0
4487,1,0,64,4000.0,0.0,0,26862,0,0,3133110,0,0,1,0,0,0,1,0,0,0,1,0,0,0
3669,1,0,64,2000.0,0.0,0,3453,368,0,1178990,0,1,0,0,0,0,1,0,0,0,1,0,0,0
326,1,1,64,3000.0,0.0,1,23555,25205,1,4550000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
4229,1,0,16,256.0,0.0,1,12309,1279,0,1071400,0,1,0,0,0,0,1,0,0,0,1,0,0,0
98,1,1,16,512.0,0.0,1,22645,12707,1,1938890,0,1,0,0,0,0,1,0,0,0,1,0,0,0
5377,1,0,4,128.0,0.0,0,2816,727,0,379990,0,1,0,0,0,0,1,0,0,0,1,0,0,0
5877,1,0,8,1000.0,0.0,1,36085,2496,0,1895470,0,1,0,0,0,0,0,1,0,0,0,1,0,0
2352,1,0,16,256.0,0.0,1,3974,1521,0,1217580,0,1,0,0,0,0,1,0,0,0,1,0,0,0
127,1,0,8,512.0,0.0,1,10488,0,0,1190000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
3617,1,1,32,512.0,0.0,1,20074,22296,1,2290000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
2802,1,1,8,512.0,0.0,1,22645,12707,1,1679000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
4717,1,1,32,512.0,0.0,0,19804,22296,1,1594160,0,1,0,0,0,0,1,0,0,0,1,0,0,0
3714,1,0,16,512.0,0.0,1,17576,1746,0,1308880,0,1,0,0,0,0,1,0,0,0,1,0,0,0
2279,1,0,16,256.0,0.0,0,32169,2496,0,1268990,0,1,0,0,0,0,1,0,0,0,1,0,0,0
5490,0,0,64,500.0,0.0,0,13155,2009,0,1008990,0,1,0,0,0,0,1,0,0,0,1,0,0,0
2353,1,0,16,512.0,0.0,1,3974,1521,0,1390140,0,1,0,0,0,0,1,0,0,0,1,0,0,0
4700,1,0,4,128.0,0.0,0,6749,1101,0,450990,0,1,0,0,0,0,1,0,0,0,1,0,0,0
2169,1,1,128,1000.0,0.0,1,34667,23611,1,3532080,0,1,0,0,0,0,1,0,0,0,1,0,0,0
4610,0,1,32,500.0,0.0,0,28798,17071,1,2312230,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1737,1,0,8,500.0,0.0,0,2451,727,0,425700,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1105,1,0,8,512.0,128.0,1,22978,1746,0,1176090,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1473,0,1,16,500.0,0.0,0,21959,22296,1,2236950,0,1,0,0,0,0,1,0,0,0,1,0,0,0
885,1,0,8,240.0,0.0,0,1695,326,0,330770,0,1,0,0,0,0,0,1,0,0,0,1,0,0
4825,1,1,64,1000.0,0.0,1,34498,26696,1,5488420,0,0,1,0,0,0,1,0,0,0,1,0,0,0
5925,1,0,16,256.0,0.0,1,19524,1644,0,1109000,0,0,1,0,0,0,1,0,0,0,1,0,0,0
3211,1,0,16,1000.0,0.0,1,2373,1521,0,823000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
4953,1,0,16,256.0,0.0,1,20287,2496,0,1148720,0,1,0,0,0,0,1,0,0,0,1,0,0,0
5471,1,0,8,240.0,0.0,0,8754,1279,0,349980,0,1,0,0,0,0,0,1,0,0,0,1,0,0
4237,0,1,16,512.0,0.0,0,19836,20406,1,1870000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
2346,1,0,8,1000.0,0.0,1,3974,1521,0,868990,0,1,0,0,0,0,1,0,0,0,1,0,0,0
3861,1,0,16,250.0,0.0,0,2367,1521,0,439840,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1693,1,0,16,1000.0,0.0,0,5260,1279,0,805860,0,1,0,0,0,0,0,1,0,0,0,1,0,0
4793,1,0,32,512.0,0.0,1,3453,368,0,1048990,0,1,0,0,0,0,1,0,0,0,1,0,0,0
4682,1,0,4,120.0,0.0,1,4350,1521,0,499000,0,1,0,0,0,0,0,1,0,0,0,1,0,0
368,1,0,8,256.0,0.0,1,4286,727,0,550470,0,1,0,0,0,0,1,0,0,0,1,0,0,0
3295,1,0,16,1000.0,0.0,1,20287,2496,0,1479000,0,0,1,0,0,0,1,0,0,0,1,0,0,0
3138,1,0,8,256.0,128.0,1,1695,326,0,458750,0,1,0,0,0,0,0,1,0,0,1,0,0,0
5277,1,0,32,1000.0,0.0,0,4138,727,0,638000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
5783,1,1,8,500.0,0.0,1,17201,7820,1,1496950,0,1,0,0,0,0,0,1,0,0,0,1,0,0
5876,1,0,8,500.0,0.0,1,36085,2496,0,1825400,0,1,0,0,0,0,0,1,0,0,0,1,0,0
5968,1,1,16,512.0,0.0,0,19804,2522,0,776300,0,1,0,0,0,0,1,0,0,0,1,0,0,0
5404,1,0,8,1000.0,0.0,1,31337,2496,0,1423990,0,1,0,0,0,0,1,0,0,0,1,0,0,0
3680,1,1,16,512.0,0.0,0,38392,37940,1,3799930,0,1,0,0,0,0,1,0,0,0,1,0,0,0
4757,1,0,8,256.0,0.0,1,8776,1279,0,725740,0,1,0,0,0,0,1,0,0,0,1,0,0,0
4702,1,0,8,256.0,0.0,0,6749,1101,0,477990,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1029,1,0,8,240.0,0.0,0,12309,1279,0,509000,0,1,0,0,0,0,0,1,0,0,0,1,0,0
5512,1,0,8,256.0,0.0,1,6063,1033,0,820690,0,1,0,0,0,0,1,0,0,0,1,0,0,0
2321,1,0,64,512.0,0.0,1,31337,2496,0,1928990,0,0,1,0,0,0,1,0,0,0,1,0,0,0
4768,1,1,16,512.0,0.0,0,38392,25205,1,1999920,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1184,0,0,8,256.0,0.0,0,15608,1792,0,470310,0,1,0,0,0,0,0,1,0,0,0,1,0,0
4036,1,0,8,512.0,0.0,1,13409,0,0,928990,0,1,0,0,0,0,1,0,0,0,1,0,0,0
3816,1,0,16,256.0,0.0,0,14328,1644,0,598990,0,1,0,0,0,0,1,0,0,0,1,0,0,0
2807,1,0,16,512.0,0.0,0,31337,2496,0,2689730,0,1,0,0,0,0,1,0,0,0,1,0,0,0
520,1,0,16,512.0,0.0,0,22600,1521,0,1405890,0,1,0,0,0,0,1,0,0,0,1,0,0,0
5766,1,0,8,256.0,0.0,0,31337,2496,0,978860,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1880,1,0,16,128.0,0.0,1,2719,923,0,831000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1206,1,0,16,250.0,128.0,1,17576,1746,0,809390,0,1,0,0,0,0,0,1,0,0,1,0,0,0
5167,1,1,32,256.0,0.0,0,17576,12770,1,1108990,0,1,0,0,0,0,1,0,0,0,1,0,0,0
4484,1,0,32,4000.0,0.0,0,26862,0,0,2883990,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2892,1,1,32,512.0,0.0,0,34498,27299,1,2590330,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1536,1,1,32,512.0,0.0,1,18617,18730,1,4500000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
814,1,1,16,2000.0,0.0,1,21180,17071,1,2594390,0,1,0,0,0,0,1,0,0,0,1,0,0,0
6106,0,0,16,2000.0,0.0,0,19836,2580,0,1047990,0,1,0,0,0,0,1,0,0,0,1,0,0,0
375,0,1,32,512.0,0.0,0,2897,20406,1,1550000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1295,1,1,16,500.0,0.0,0,27395,17071,1,1334610,0,1,0,0,0,0,1,0,0,0,1,0,0,0
3538,1,0,16,512.0,0.0,1,10488,0,0,1399990,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1370,1,0,8,250.0,128.0,1,20274,1279,0,1138090,0,1,0,0,0,0,0,1,0,0,1,0,0,0
3233,1,0,16,512.0,0.0,0,31455,2496,1,960370,0,1,0,0,0,0,1,0,0,0,1,0,0,0
4670,0,0,64,512.0,0.0,0,10888,2181,0,719000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
3525,1,0,4,64.0,240.0,1,2146,0,0,379990,1,0,0,0,0,0,0,0,1,0,1,0,0,0
4027,1,0,8,64.0,120.0,1,1695,326,0,421940,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1828,1,0,8,256.0,0.0,0,2451,727,0,396000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
2598,0,0,8,128.0,0.0,0,19836,2580,0,515000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
3898,1,1,128,4000.0,0.0,1,25525,26696,1,6400000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
3862,1,0,16,256.0,0.0,0,2367,1521,0,445540,0,1,0,0,0,0,1,0,0,0,1,0,0,0
5721,1,1,16,512.0,0.0,1,17078,12707,1,1454300,0,1,0,0,0,0,1,0,0,0,1,0,0,0
4627,1,0,8,256.0,0.0,1,20287,2496,0,1050000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
2361,0,1,16,1000.0,0.0,0,19836,20406,1,1345000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
130,1,0,16,512.0,0.0,1,10488,0,0,1210000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
2637,1,0,16,512.0,0.0,1,19524,1644,0,1103990,0,0,1,0,0,0,1,0,0,0,1,0,0,0
6418,1,0,8,1000.0,0.0,0,22864,1521,0,2186730,0,1,0,0,0,0,1,0,0,0,1,0,0,0
329,0,1,16,512.0,0.0,0,26675,17071,1,1200966,0,1,0,0,0,0,1,0,0,0,1,0,0,0
5875,1,0,8,250.0,0.0,1,36085,2496,0,1725300,0,1,0,0,0,0,0,1,0,0,0,1,0,0
5131,1,0,8,256.0,0.0,1,8776,1279,0,699190,0,1,0,0,0,0,1,0,0,0,1,0,0,0
3424,1,1,16,512.0,0.0,1,22645,12707,1,1958880,0,1,0,0,0,0,1,0,0,0,1,0,0,0
5002,1,1,16,256.0,0.0,1,31337,7820,1,1547860,0,0,1,0,0,0,1,0,0,0,1,0,0,0
4453,1,0,16,512.0,0.0,0,12309,1279,0,638000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
4480,1,0,16,1000.0,0.0,0,26862,0,0,1672030,0,0,1,0,0,0,1,0,0,0,1,0,0,0
3938,1,0,16,256.0,0.0,0,4138,727,0,543990,0,1,0,0,0,0,1,0,0,0,1,0,0,0
4935,1,0,4,256.0,0.0,1,19524,1644,0,776830,0,1,0,0,0,0,1,0,0,0,1,0,0,0
2883,1,0,64,2000.0,0.0,0,21210,2496,0,1467990,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1812,1,0,8,128.0,0.0,0,9472,1279,0,577590,0,1,0,0,0,0,1,0,0,0,1,0,0,0
627,1,0,32,256.0,0.0,0,19524,1644,0,990990,0,1,0,0,0,0,1,0,0,0,1,0,0,0
6130,1,1,8,500.0,0.0,1,19804,7820,1,1575140,0,1,0,0,0,0,0,1,0,0,0,1,0,0
3378,1,0,16,250.0,0.0,0,17554,0,0,1031020,0,1,0,0,0,0,1,0,0,0,1,0,0,0
776,1,0,8,500.0,0.0,0,19524,1644,0,610990,0,1,0,0,0,0,1,0,0,0,1,0,0,0
2014,1,0,8,240.0,0.0,0,19524,1644,0,640000,0,1,0,0,0,0,0,1,0,0,0,1,0,0
6043,1,0,16,512.0,0.0,1,16798,1279,0,1468990,0,1,0,0,0,0,1,0,0,0,1,0,0,0
4150,1,0,4,64.0,128.0,1,2654,368,0,360240,0,1,0,0,0,0,0,0,1,0,0,1,0,0
2194,0,0,32,2000.0,0.0,0,24568,2775,0,1059990,0,1,0,0,0,0,1,0,0,0,1,0,0,0
4304,1,1,64,256.0,0.0,1,20074,17071,1,2320490,0,1,0,0,0,0,1,0,0,0,1,0,0,0
2292,1,1,16,512.0,0.0,0,19804,20406,1,1499000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
3368,1,1,8,2000.0,0.0,1,16534,12707,1,1898990,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1651,1,0,8,250.0,0.0,0,6749,1101,0,430960,0,1,0,0,0,0,0,1,0,0,0,1,0,0
2341,1,1,16,256.0,0.0,1,14328,2522,0,1299210,0,1,0,0,0,0,1,0,0,0,1,0,0,0
5298,1,0,8,512.0,0.0,0,16798,1279,0,755000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
4826,1,1,64,2000.0,0.0,1,34498,26696,1,6498990,0,0,1,0,0,0,0,1,0,0,0,1,0,0
15,0,0,8,512.0,0.0,1,19836,2580,0,718990,0,1,0,0,0,0,1,0,0,0,1,0,0,0
262,0,0,32,256.0,0.0,1,24568,2775,0,945490,0,1,0,0,0,0,1,0,0,0,1,0,0,0
6083,1,0,8,512.0,0.0,1,1563,326,0,399000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
6135,1,1,16,500.0,0.0,1,19804,7820,1,1675240,0,1,0,0,0,0,0,1,0,0,0,1,0,0
4607,1,1,64,2000.0,0.0,1,20074,22296,1,2778100,0,1,0,0,0,0,1,0,0,0,1,0,0,0
6207,1,1,128,2000.0,0.0,1,31337,12707,1,3519990,0,0,1,0,0,0,1,0,0,0,1,0,0,0
5557,1,0,16,128.0,1000.0,1,2367,1521,0,684990,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1575,1,0,16,256.0,0.0,0,13355,1279,0,914850,0,1,0,0,0,0,0,1,0,0,0,1,0,0
6163,1,0,16,512.0,0.0,1,12950,1279,0,1089750,0,1,0,0,0,0,1,0,0,0,1,0,0,0
5149,1,0,4,128.0,0.0,0,2672,727,0,369000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
3262,1,0,8,120.0,0.0,1,2816,727,0,352000,0,1,0,0,0,0,0,1,0,0,0,1,0,0
611,1,0,8,512.0,0.0,0,19524,1644,0,775390,0,1,0,0,0,0,1,0,0,0,1,0,0,0
3414,1,1,32,512.0,0.0,1,19804,17071,1,1508070,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1007,1,0,16,500.0,0.0,0,31455,16042,1,1397300,0,1,0,0,0,0,1,0,0,0,1,0,0,0
3073,0,0,8,250.0,0.0,0,3870,0,0,546000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
5567,1,0,16,256.0,0.0,0,4138,727,0,516000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1927,1,0,4,240.0,0.0,0,5957,1033,0,1600720,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1445,1,0,4,64.0,0.0,1,2825,0,0,364310,1,0,0,0,0,0,0,0,1,0,0,0,1,0
704,1,0,8,240.0,128.0,1,20074,1746,0,997490,0,1,0,0,0,0,0,1,0,0,1,0,0,0
5259,1,0,4,240.0,128.0,1,8754,1279,0,620340,0,1,0,0,0,0,0,1,0,0,1,0,0,0
2295,1,1,16,3000.0,0.0,0,19804,20406,1,2050000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
2512,1,1,64,256.0,0.0,0,17576,12770,1,1318990,0,1,0,0,0,0,1,0,0,0,1,0,0,0
4479,1,0,16,512.0,0.0,0,26862,0,0,1617280,0,0,1,0,0,0,1,0,0,0,1,0,0,0
510,1,1,16,256.0,0.0,0,14345,12707,1,749850,0,1,0,0,0,0,1,0,0,0,1,0,0,0
2414,1,1,16,512.0,0.0,0,14345,2522,0,617610,0,1,0,0,0,0,1,0,0,0,1,0,0,0
2199,0,1,16,512.0,0.0,1,28127,22296,1,1899000,0,1,0,0,0,0,1,0,0,0,1,0,0,0
2457,1,0,4,128.0,0.0,0,1141,923,0,405000,1,0,0,0,0,0,0,0,0,1,0,0,0,1
2650,1,0,4,256.0,0.0,1,6749,1101,0,1091720,0,1,0,0,0,0,1,0,0,0,1,0,0,0
5010,0,1,16,512.0,0.0,1,28127,20406,1,2187450,0,1,0,0,0,0,1,0,0,0,1,0,0,0
3876,1,0,8,512.0,0.0,0,2367,1521,0,413240,0,1,0,0,0,0,0,1,0,0,0,1,0,0
4958,1,0,16,512.0,0.0,1,20287,2496,0,1278730,0,1,0,0,0,0,1,0,0,0,1,0,0,0
3171,1,1,32,512.0,0.0,1,31455,12770,1,1898990,0,1,0,0,0,0,1,0,0,0,1,0,0,0
